t, x, T_prime, V, V_prime, qT=0.50000000, cT=0.18000000, V_ext=11.00000000, R_ext=500.00000000, k=0.90000000, i0=0.30000000, dt=0.00000100, x0=-0.99999000, T'0=0.00000000, V0=195.00000000, V'0=0.00000000
3.94000000,-1.00166987,22.10220108,167.11688667,-42.97314230
3.95000000,-1.00166579,22.08960421,167.05165604,-43.06542443
3.96000000,-1.00166170,22.07695084,166.98645185,-43.15762921
3.97000000,-1.00165761,22.06424162,166.92127409,-43.24975669
3.98000000,-1.00165352,22.05147723,166.85612276,-43.34180691
3.99000000,-1.00164943,22.03865829,166.79099784,-43.43377992
4.00000000,-1.00164533,22.02578547,166.72589931,-43.52567577
4.01000000,-1.00164123,22.01285939,166.66082718,-43.61749451
4.02000000,-1.00163713,21.99988069,166.59578142,-43.70923618
4.03000000,-1.00163303,21.98684999,166.53076203,-43.80090084
4.04000000,-1.00162892,21.97376792,166.46576900,-43.89248853
4.05000000,-1.00162481,21.96063509,166.40080231,-43.98399930
4.06000000,-1.00162070,21.94745210,166.33586196,-44.07543320
4.07000000,-1.00161659,21.93421956,166.27094793,-44.16679027
4.08000000,-1.00161247,21.92093807,166.20606022,-44.25807057
4.09000000,-1.00160835,21.90760822,166.14119881,-44.34927414
4.10000000,-1.00160423,21.89423059,166.07636369,-44.44040103
