Parameters: V_min=100, V_max=1500, V_step=10 | R_min=1400, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=600, dt=5e-05, (Increasing V_ext)
V_ext,R_ext,burst_freq,avg_ibi,intra_burst_freq,x_min,x_max,x_f,T'_f,V_f,V'_f
610,1400,0.0133333333358843,12.2778571432033,2.43993508287569,-0.992002713059009,0.659322518700088,0.658400106073995,-2.73134302888258,34.7948065519812,138.239080431322
620,1400,0.0133333333358843,12.2874000003558,2.45557639068523,-0.992343029220946,0.661551490224201,0.642487339135527,-5.59941554846309,15.6629597777798,-1.51448648345193
630,1400,0.0133333333358843,12.2862000003669,2.47574891398211,-0.992624070217202,0.662742467430583,-0.876882225000035,28.5303685406563,49.2061551540458,17.7277085088222
640,1400,0.0150000000028699,12.0080875003284,2.72182906905808,-0.992890645599468,0.663753008547497,0.615860392273541,21.758820407641,44.6615556369985,334.650855235904
650,1400,0.0150000000028699,12.3387875003414,2.59554452619094,-0.993227725795949,0.666182265273894,0.665448200004396,-5.66302398373456,38.4198237107461,132.763491828251
660,1400,0.0133333333358843,12.3721071432156,2.61620579961252,-0.99353130671905,0.6680542466104,-0.989161045156503,51.3446286973768,29.6051295627363,222.431394843453
670,1400,0.0150000000028699,12.35809375034,2.83715342956438,-0.993785156069301,0.669067983138059,0.656538142416081,-8.80785852188329,23.170061387988,-4.42231309760121
680,1400,0.0133333333358843,12.4777571432282,2.72722971893906,-0.994122727639889,0.671727832317992,0.666759423274458,-10.0927974894218,33.0676666691121,47.6156883164061
690,1400,0.0133333333358843,12.5229642860829,2.75146417193245,-0.994416521862577,0.673629744930142,0.658377594072245,-12.5773049191762,19.1522571059974,-65.6019306279864
700,1400,0.0133333333358843,12.5825785718054,2.83586322176285,-0.994669671114702,0.674839966849911,-0.984812064408491,45.8421821275594,39.9436025603035,248.27454634374
710,1400,0.0133333333358843,12.5773571431944,2.98714460973083,-0.99503393063565,0.678189218765163,0.663335702994465,-16.236943996082,19.0374432202803,-107.862714984113
